ID Anggota;Tipe Keanggotaan;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Status peminjaman;Bulan Peminjaman
190388201083;FKIP;45093;Pengantar Semiotika;401;Bahasa;2024-04-25;2024-05-02;Telah Kembali;April
2304130139;FEBM;U0000145;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020050;FEBM;33776;Makro ekonomi Indonesia;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020047;FEBM;40180;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020067;FEBM;40411;Makro ekonomi Indonesia;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020067;FEBM;40947;Ekonomi makro pengantar;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020018;FEBM;339MHS3.1;Ekonomi Makro;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020005;FEBM;40177;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020005;FEBM;2238,5;Pengantar ekonomi jilid 2;330;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020033;FEBM;40746;Pengantar makroekonomi;386;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020014;FEBM;29630;Pengantar makroekonomi;386;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2304020014;FEBM;29386;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2004020079;FEBM;34871;METODE PENELITIAN KUANTITATIF : ANALISIS ISI DAN ANALISIS DATA SEKUNDER (ED. REV);1;Karya umum;2024-04-25;2024-05-02;Telah Kembali;April
2004020079;FEBM;45427;Metodologi Penelitian Kuantitatif : Ekonomi, Sosiologi, Komunikasi, Administrasi, Pertanian dan Lainnya;1;Karya umum;2024-04-25;2024-05-02;Telah Kembali;April
2004020007;FEBM;49436;Metodologi penelitian kualitatif membantu peneliti dan mahasiswa;1;Karya umum;2024-04-25;2024-05-02;Telah Kembali;April
2004020007;FEBM;17517;Metodologi Penelitian Kualitatif;1;Karya umum;2024-04-25;2024-05-02;Telah Kembali;April
2004020007;FEBM;48191;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-04-25;2024-05-02;Telah Kembali;April
2304010114;FEBM;599;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-25;2024-05-02;Telah Kembali;April
2305140090;FISIP;17262;Hukum administrasi;342;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2305140090;FISIP;H004.1;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2305140090;FISIP;210pb3.2;Pengantar sosiologi;301;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
180384202039;FKIP;49669;Metode penelitian kuantitatif dan kualitatif teori, penerapan dan riset nyata;1;Karya umum;2024-04-24;2024-05-02;Telah Kembali;April
2003010090;FKIP;48188;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-04-24;2024-05-02;Telah Kembali;April
2003010090;FKIP;31487;Memahami penelitian kualitatif;1;Karya umum;2024-04-24;2024-05-02;Telah Kembali;April
2003010090;FKIP;21936;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-04-24;2024-05-02;Telah Kembali;April
2304010061;FEBM;U0000141;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304120118;FEBM;U0000144;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304120167;FEBM;U0000142;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2204010015;FEBM;46735;Akuntansi UMKM (Usaha Mikro Kecil Menengah);657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2204010015;FEBM;50719;Akuntansi keuangan menengah berdasarkan SAK;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
190569201044;FISIP;1523,2;Sosiologi;301;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2104010087;FEBM;40749;Pengantar ilmu ekonomi makro & mikro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2104010061;FEBM;42244;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2104010061;FEBM;781HB3.1;Akuntansi sektor publik di indonesia;658;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2104010061;FEBM;42640;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2204010017;FEBM;49891;Auditing;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2204010017;FEBM;42358;Auditing buku 2;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2303050041;FKIP;50552;ENGLISH GRAMMAR : CARA MUDAH KUASAI TATA BAHASA INGGRIS;425;Bahasa;2024-04-24;2024-05-02;Telah Kembali;April
2305160062;FISIP;2519,5;Etika politik;172;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2305160062;FISIP;1633,5;Etika pemerintahan di Indonesia;320;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304010015;FEBM;1406.3.2;ECONOMICS PENGANTAR MIKRO DAN MAKRO;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304010068;FEBM;33518;ECONOMICS PENGANTAR MIKRO DAN MAKRO EDISI 5;330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304010069;FEBM;33870;EKONOMI MATEMATIKA BISNIS;330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020068;FEBM;42081;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2304020038;FEBM;40178;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020038;FEBM;42079;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2304020025;FEBM;34295;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020025;FEBM;24269;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020042;FEBM;47081;Etika bisnis dan profesi;174;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2304020042;FEBM;24180;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020023;FEBM;41749;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020023;FEBM;1903,2;Etika Bisnis;650;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2304130133;FEBM;221,11;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304130133;FEBM;47080;Etika bisnis dan profesi;174;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2304020056;FEBM;1903,1;Etika Bisnis;650;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2304020056;FEBM;P01410002;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020079;FEBM;40179;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020079;FEBM;35546;Etika Bisnis;650;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2304020072;FEBM;249;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304020072;FEBM;48687;Etika bisnis dan profesi;174;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2304020018;FEBM;48688;Etika bisnis dan profesi;174;Filsafat;2024-04-24;2024-05-02;Telah Kembali;April
2204010112;FEBM;49711;Akuntansi manajemen teori dan aplikasi;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2204010112;FEBM;1624,6;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-04-24;2024-05-02;Telah Kembali;April
2005040002;FISIP;15.320.2;Metode Penelitian Hukum;1;Karya umum;2024-04-24;2024-05-02;Telah Kembali;April
2005040002;FISIP;29451;Penelitian Hukum Ed. Revisi;340;Ilmu-ilmu sosial;2024-04-24;2024-05-02;Telah Kembali;April
2304120125;FEBM;32772;MEMAHAMI LAPORAN KEUANGAN;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2304010022;FEBM;34113;Akuntansi Suatu pengantar buku 2 edisi 5 revisi;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2304120123;FEBM;2428,8;Pengantar akuntansi berdasarkan SAK ETAP dan IFRS;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010062;FEBM;308PB3.2;Auditing Suatu Pendekatan Terpadu Jilid 1;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010048;FEBM;322PB3.2;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010100;FEBM;14,061;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010100;FEBM;24239;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010100;FEBM;27219;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010093;FEBM;477,1;Audiiting Pemeriksaan Akuntansi;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010091;FEBM;1876,2;Audiiting Pemeriksaan Akuntansi;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010091;FEBM;49123;Auditing;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010090;FEBM;1876,1;Audiiting Pemeriksaan Akuntansi;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010090;FEBM;49122;Auditing;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2203020010;FKIP;49839;Teori & praktik menulis karya tulis ilmiah;1;Karya umum;2024-04-23;2024-04-30;Telah Kembali;April
2203020010;FKIP;1244.3.1;stastistik inferensi untuk ekonomi dan bisnis;310;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
2203020010;FKIP;32423;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2203020028;FKIP;32379;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2203020028;FKIP;37660;Belajar dan pembelajaran sains;372;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
2303020030;FKIP;50312;Kalkulus Jilid 1 Edisi 9;515;Ilmu-ilmu murni;2024-04-23;2024-04-30;Telah Kembali;April
2305050022;FISIP;24113;The lost synbol;813;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2305050022;FISIP;49872;Laut bercerita;813;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2305180062;FISIP;45880;Liars & outliers;823;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2305180062;FISIP;49888;Gadis kretek;813;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2304130164;FEBM;45490;Ambigu kadang hanya dengan menatap aku merasa ingin menatap;895;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2304130164;FEBM;49980;Moga bunda disayang allah;813;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2302010031;FIKP;577APBN3.2;PSIKOLOGI SASTRA;801;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2303010050;FKIP;49833;Si anak savana;813;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2303010052;FKIP;49350;A thousand stars for nathan;808;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2303070089;FKIP;45668;Aroma Karsa;889;Kesusastraan;2024-04-23;2024-04-30;Telah Kembali;April
2204010031;FEBM;32064;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010031;FEBM;2665,2;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2004020099;FEBM;37067;APLIKASI ANALISIS MULTIVARIATE DENGAN PROGRAM IBM SPSS 25 ED.9;310;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
190569201041;FISIP;1627,3;Sosiologi perkotaan;301;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
2104010050;FEBM;36344;Pelabuhan Perikanan;551;Ilmu-ilmu murni;2024-04-23;2024-04-30;Telah Kembali;April
2104010050;FEBM;2243,4;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2304010045;FEBM;28168;HUKUM BISNIS;340;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
2304010045;FEBM;33973;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
2304010042;FEBM;33975;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-04-23;2024-04-30;Telah Kembali;April
2204010005;FEBM;2239,1;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2204010005;FEBM;34054;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2104010032;FEBM;2758,1;Akuntansi keuangan lanjutan buku 1;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2104010032;FEBM;34264;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2104010034;FEBM;1051.3.6;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2104010034;FEBM;40369;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2104010034;FEBM;378apbn3.2;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-23;2024-04-30;Telah Kembali;April
2004020099;FEBM;30012;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-04-23;2024-04-30;Telah Kembali;April
2004020099;FEBM;45313;Metode penelitian kuantitatif kualitatif dan R&D Best seller;1;Karya umum;2024-04-23;2024-04-30;Telah Kembali;April
2004010089;FEBM;25030;SISTEM AKUNTANSI;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010134;FEBM;49044;Akuntansi manajemen biaya sebuah pengantar;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010134;FEBM;24643;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010023;FEBM;28673;Praktikum audit seri 2 buku 1;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010023;FEBM;28355;Auditing petunjuk pembuatan kertas kerja pemeriksaan;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010027;FEBM;1051.3.5;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010027;FEBM;18708;Pratikum audit Buku 1 Edisi 3;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010028;FEBM;5551;AKUNTANSI SEKTOR PUBLIK AKUNTANSI KEUANGAN DAERAH;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010028;FEBM;24305;AKUNTANSI YAYASAN DAN LEMBAGA PUBLIK;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010074;FEBM;24669;AUDITING;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010074;FEBM;1051.3.4;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2104010068;FEBM;42639;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204020109;FEBM;27224;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2304020106;FEBM;50059;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130136;FEBM;41520;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130143;FEBM;12,103;pengantar ilmu ekonomi;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2204010007;FEBM;17309;Auditing buku 1;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010017;FEBM;2631,2;Auditing buku 2;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010017;FEBM;17339;Auditing;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010039;FEBM;48117;Auditing : teori dan praktik dasar pemeriksaan akuntan publik;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2304020073;FEBM;SM.262.1;Pengantar ilmu ekonomi edisi ke 3;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020060;FEBM;29387;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130120;FEBM;316PB3.3;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130120;FEBM;304PB3.3;Makroekonomi;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130132;FEBM;311PB3.2;Principles of economics pengantar ekonomi makro;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020058;FEBM;U0000142;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020058;FEBM;34295;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020085;FEBM;U0000143;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020085;FEBM;28330;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020212;FEBM;46738;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020074;FEBM;P01410001;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020091;FEBM;21384;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020091;FEBM;316PB3.1;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020103;FEBM;45477;Pengantar ekonomi makro edisi 7;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2203010038;FKIP;29405;Pengantar statistik pendidikan;310;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130137;FEBM;2310,3;Akuntansi keuangan intermediate financial reporting buku 1;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2304130227;FEBM;40392;Pengantar ekonomi makro tinjauan ekonomi syariah;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2205040012;FISIP;111PB3.5;Hukum acara perdata dalam teori dan praktek;346;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2205040012;FISIP;166PB3.2;HUKUM ACARA PERDATA EDISI KELIMA;347;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2205040012;FISIP;49332;Perlindungan hak kekayaan  intelektual di era global sebuah kajian kontemporer ed.2;346;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130168;FEBM;47592;Makro ekonomi : aplikasi untuk indonesia;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130151;FEBM;272HB3.1;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304020152;FEBM;28146;Teori ekonomi makro suatu pengantar;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130178;FEBM;640;THE GENESIS OF MACROECONOMICS;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2204010109;FEBM;2035,1;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010094;FEBM;2035,4;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010094;FEBM;2502,1;Auditing & jasa assruance pendekatan terintegrasi jilid 1 edisi 15;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2304130153;FEBM;29386;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130153;FEBM;40947;Ekonomi makro pengantar;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130153;FEBM;28144;Teori ekonomi makro suatu pengantar;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2204010146;FEBM;11,222;Auditing Suaru Pendekatan Terpadu Edisi 4 Jilid 1;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010146;FEBM;2035,6;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010087;FEBM;2035,3;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010087;FEBM;17693;AUDITING DAN ASURANS;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2304130175;FEBM;33871;EKONOMI MATEMATIKA BISNIS;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130175;FEBM;339MHS3.1;Ekonomi Makro;339;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2304130175;FEBM;U0000145;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2204010088;FEBM;308PB3.3;Auditing Suatu Pendekatan Terpadu Jilid 1;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010088;FEBM;41986;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010088;FEBM;308PB3.1;Auditing Suatu Pendekatan Terpadu Jilid 1;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010027;FEBM;13.057.012;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010027;FEBM;2035,7;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010023;FEBM;2035,5;Auditing jilid 1 ed.5;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2105050027;FISIP;25160;Ekonomi maritim indonesia;330;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2105050027;FISIP;44846;Memperkuat Kedaulatan Indonesia Di Laut Menuju Poros Maritim Dunia;320;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2105050001;FISIP;48144;Analisis kebijakan publik panduan praktis mengkaji masalah dan kebijakan sosial;352;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2105050001;FISIP;27096;Paradigma pengembangan maritim dan energi;334;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2105050001;FISIP;49592;Foreign policy menuju kebijakan luar negeri level 4;327;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2003010037;FKIP;45349;JENIS-JENIS TEKS;499;Bahasa;2024-04-22;2024-04-29;Telah Kembali;April
2003010044;FKIP;30685;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-04-22;2024-04-29;Telah Kembali;April
2003010044;FKIP;23480;Prosedur penelitian suatu pendekatan praktik;1;Karya umum;2024-04-22;2024-04-29;Telah Kembali;April
2003010044;FKIP;20338;Tes bahasa;59;Karya umum;2024-04-22;2024-04-29;Telah Kembali;April
2304120105;FEBM;28361;AKUNTANSI KEUANGAN INTERMEDIATE ACCOUNTING;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2304010007;FEBM;35313;panduan praktis standar akuntansi keuangan;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2305140008;FISIP;155sm3;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-04-22;2024-04-29;Telah Kembali;April
2204010048;FEBM;2052,6;AUDITING Norma dan Prosedur Jilid 1 Edisi 9;657;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
2204010076;FEBM;A020001;Akuntansi manajerial : Managerial Accounting, edisi 11;658;Ilmu-ilmu terapan;2024-04-22;2024-04-29;Telah Kembali;April
